# epoch loss_total loss_data loss_phys loss_u loss_v loss_cont loss_mom_x loss_mom_y lambda1 lambda2
1.400000000000000000e+01 3.151288032531738281e+00 3.134733438491821289e-01 1.655450649559497833e-02 2.517968416213989258e-01 6.167650595307350159e-02 3.649735590443015099e-03 9.416894055902957916e-03 3.487877314910292625e-03 9.899587842290116235e-01 9.891628794648048284e-03
1.500000000000000000e+01 3.154481172561645508e+00 3.137277662754058838e-01 1.720345579087734222e-02 2.458087652921676636e-01 6.791899353265762329e-02 3.299087518826127052e-03 1.023196149617433548e-02 3.672407474368810654e-03 9.895089471152096472e-01 9.886587931319530675e-03
1.600000000000000000e+01 3.018678903579711914e+00 3.001558780670166016e-01 1.712022349238395691e-02 2.288461178541183472e-01 7.130976021289825439e-02 3.290198044851422310e-03 1.033175550401210785e-02 3.498269477859139442e-03 9.891052772618942335e-01 9.881973716064432200e-03
1.700000000000000000e+01 2.797751188278198242e+00 2.781291306018829346e-01 1.645997539162635803e-02 2.076364010572433472e-01 7.049272954463958740e-02 3.575745038688182831e-03 9.854827076196670532e-03 3.029403276741504669e-03 9.887427430220948610e-01 9.877762003354613463e-03
1.800000000000000000e+01 2.565812110900878906e+00 2.550033628940582275e-01 1.577854529023170471e-02 1.883380264043807983e-01 6.666532903909683228e-02 4.134466871619224548e-03 9.169047698378562927e-03 2.475031418725848198e-03 9.884160236824557355e-01 9.873909905982320573e-03
1.900000000000000000e+01 2.387752294540405273e+00 2.372099161148071289e-01 1.565309800207614899e-02 1.751083731651306152e-01 6.210153922438621521e-02 4.937539342790842056e-03 8.695295080542564392e-03 2.020263345912098885e-03 9.881193625623729826e-01 9.870360525740652299e-03
2.000000000000000000e+01 2.297097921371459961e+00 2.280688285827636719e-01 1.640965975821018219e-02 1.695826202630996704e-01 5.848620086908340454e-02 5.924850236624479294e-03 8.760772645473480225e-03 1.724036061204969883e-03 9.878469366154120079e-01 9.867038257395464168e-03
2.100000000000000000e+01 2.289580821990966797e+00 2.271562814712524414e-01 1.801805384457111359e-02 1.709169894456863403e-01 5.623928830027580261e-02 6.995111703872680664e-03 9.479851461946964264e-03 1.543091842904686928e-03 9.875933148338250644e-01 9.863867616820830644e-03
2.200000000000000000e+01 2.334112167358398438e+00 2.313970625400543213e-01 2.014170773327350616e-02 1.763262748718261719e-01 5.507079139351844788e-02 8.010595105588436127e-03 1.069362647831439972e-02 1.437487779185175896e-03 9.873535861837219318e-01 9.860777928515619684e-03
2.300000000000000000e+01 2.391479492187500000e+00 2.369214594364166260e-01 2.226489037275314331e-02 1.821362227201461792e-01 5.478523299098014832e-02 8.820279501378536224e-03 1.201921794563531876e-02 1.425393857061862946e-03 9.871232698657247395e-01 9.857717411117973214e-03
2.400000000000000000e+01 2.428535699844360352e+00 2.404704689979553223e-01 2.383117564022541046e-02 1.851294338703155518e-01 5.534102767705917358e-02 9.296029806137084961e-03 1.301350910216569901e-02 1.521638478152453899e-03 9.868985605856666066e-01 9.854667241760288118e-03
2.500000000000000000e+01 2.425410032272338867e+00 2.401009649038314819e-01 2.440045773983001709e-02 1.836556494235992432e-01 5.644531920552253723e-02 9.366010315716266632e-03 1.337323617190122604e-02 1.661210670135915279e-03 9.866770690332793414e-01 9.851632109046978836e-03
2.600000000000000000e+01 2.378693819046020508e+00 2.354874610900878906e-01 2.381929010152816772e-02 1.780145466327667236e-01 5.747290700674057007e-02 9.031976573169231415e-03 1.306201331317424774e-02 1.725301146507263184e-03 9.864584733533813266e-01 9.848630784419214190e-03
2.700000000000000000e+01 2.300811290740966797e+00 2.278504669666290283e-01 2.230676822364330292e-02 1.700063496828079224e-01 5.784411728382110596e-02 8.364302106201648712e-03 1.229947991669178009e-02 1.642984454520046711e-03 9.862442926971304313e-01 9.845691406253059136e-03
2.800000000000000000e+01 2.213675975799560547e+00 2.193316519260406494e-01 2.035948634147644043e-02 1.619702130556106567e-01 5.736143141984939575e-02 7.477852515876293182e-03 1.143608521670103073e-02 1.445548725314438343e-03 9.860367079679315250e-01 9.842832693319428922e-03
2.900000000000000000e+01 2.138413667678833008e+00 2.119889855384826660e-01 1.852388307452201843e-02 1.558077335357666016e-01 5.618125200271606445e-02 6.500720512121915817e-03 1.080005522817373276e-02 1.223108731210231781e-03 9.858371124165772326e-01 9.840059267961578232e-03
3.000000000000000000e+01 2.087122201919555664e+00 2.069932520389556885e-01 1.718977652490139008e-02 1.523787826299667358e-01 5.461446568369865417e-02 5.547408480197191238e-03 1.059419754892587662e-02 1.048170845024287701e-03 9.856451927763837384e-01 9.837361676901794361e-03
3.100000000000000000e+01 2.061100244522094727e+00 2.044588029384613037e-01 1.651225797832012177e-02 1.514239013195037842e-01 5.303490534424781799e-02 4.701861646026372910e-03 1.086841057986021042e-02 9.419866837561130524e-04 9.854588492856698467e-01 9.834711720817904818e-03
3.200000000000000000e+01 2.054377079010009766e+00 2.037923783063888550e-01 1.645318046212196350e-02 1.519305855035781860e-01 5.186178907752037048e-02 4.011805169284343719e-03 1.154969912022352219e-02 8.916755905374884605e-04 9.852747203425561429e-01 9.832076543458710682e-03
3.300000000000000000e+01 2.057948112487792969e+00 2.041082978248596191e-01 1.686533913016319275e-02 1.526884436607360840e-01 5.141985043883323669e-02 3.492996795102953911e-03 1.249470468610525131e-02 8.776372415013611317e-04 9.850888890962089528e-01 9.829409262938459957e-03
3.400000000000000000e+01 2.062233924865722656e+00 2.044672518968582153e-01 1.756132580339908600e-02 1.527594625949859619e-01 5.170778930187225342e-02 3.139102831482887268e-03 1.353783067315816879e-02 8.843934629112482071e-04 9.848975067865382016e-01 9.826667734196442225e-03
3.500000000000000000e+01 2.058973312377929688e+00 2.040613293647766113e-01 1.836013607680797577e-02 1.517107784748077393e-01 5.235054716467857361e-02 2.932522911578416824e-03 1.452572923153638840e-02 9.018826531246304512e-04 9.846972293487709083e-01 9.823814544817746630e-03
3.600000000000000000e+01 2.043883562088012695e+00 2.024761885404586792e-01 1.912160404026508331e-02 1.496096402406692505e-01 5.286655202507972717e-02 2.852793084457516670e-03 1.534014847129583359e-02 9.286626591347157955e-04 9.844854858067310088e-01 9.820817011949657324e-03
3.700000000000000000e+01 2.018463373184204102e+00 1.998699307441711426e-01 1.976418308913707733e-02 1.468722075223922729e-01 5.299773067235946655e-02 2.880849177017807961e-03 1.591224409639835358e-02 9.710906888358294964e-04 9.842606482449982597e-01 9.817647179686122411e-03
3.800000000000000000e+01 1.988657236099243164e+00 1.968398988246917725e-01 2.025819569826126099e-02 1.440659910440444946e-01 5.277390778064727783e-02 2.999008400365710258e-03 1.622815243899822235e-02 1.031035790219902992e-03 9.840221318016312280e-01 9.814286496187360487e-03
3.900000000000000000e+01 1.961112260818481445e+00 1.940507292747497559e-01 2.060494199395179749e-02 1.417232155799865723e-01 5.232752114534378052e-02 3.188145114108920097e-03 1.632327958941459656e-02 1.093517174012959003e-03 9.837704430310693082e-01 9.810721123805694541e-03
4.000000000000000000e+01 1.940137028694152832e+00 1.919315308332443237e-01 2.082164213061332703e-02 1.401884704828262329e-01 5.174306035041809082e-02 3.424359718337655067e-03 1.626426354050636292e-02 1.133018755353987217e-03 9.835070502820607574e-01 9.806941933848433920e-03
4.100000000000000000e+01 1.927090644836425781e+00 1.906154006719589233e-01 2.093655429780483246e-02 1.395218074321746826e-01 5.109359323978424072e-02 3.677410539239645004e-03 1.612242311239242554e-02 1.136720064096152782e-03 9.832340233315816080e-01 9.802949174435894586e-03
4.200000000000000000e+01 1.921118855476379395e+00 1.900139003992080688e-01 2.097991108894348145e-02 1.394888907670974731e-01 5.052500590682029724e-02 3.912215121090412140e-03 1.594888418912887573e-02 1.118812942877411842e-03 9.829534739374056196e-01 9.798743107640756067e-03
4.300000000000000000e+01 1.919617652893066406e+00 1.898654252290725708e-01 2.096340432763099670e-02 1.396584510803222656e-01 5.020697042346000671e-02 4.093331284821033478e-03 1.576264016330242157e-02 1.107431016862392426e-03 9.826670760391836845e-01 9.794328679758134912e-03
4.400000000000000000e+01 1.918686270713806152e+00 1.897820383310317993e-01 2.086590789258480072e-02 1.395842581987380981e-01 5.019777640700340271e-02 4.191230051219463348e-03 1.555638574063777924e-02 1.118293497711420059e-03 9.823758942600616662e-01 9.789715510254480210e-03
4.500000000000000000e+01 1.914603352546691895e+00 1.893955320119857788e-01 2.064798772335052490e-02 1.389948427677154541e-01 5.040068551898002625e-02 4.188578575849533081e-03 1.531507819890975952e-02 1.144331530667841434e-03 9.820805511947994226e-01 9.784917879295558854e-03
4.600000000000000000e+01 1.905769467353820801e+00 1.885480582714080811e-01 2.028881572186946869e-02 1.378953754901885986e-01 5.065268278121948242e-02 4.084268584847450256e-03 1.503552775830030441e-02 1.169019960798323154e-03 9.817814822244039785e-01 9.779945387126906878e-03
4.700000000000000000e+01 1.893281102180480957e+00 1.873468905687332153e-01 1.981227844953536987e-02 1.365286558866500854e-01 5.081823840737342834e-02 3.893467364832758904e-03 1.473570242524147034e-02 1.183109590783715248e-03 9.814790363269568774e-01 9.774807624741723572e-03
4.800000000000000000e+01 1.879625797271728516e+00 1.860345304012298584e-01 1.928046159446239471e-02 1.352254301309585571e-01 5.080910027027130127e-02 3.643562784418463707e-03 1.445001084357500076e-02 1.186889130622148514e-03 9.811733628859765632e-01 9.769509513769758513e-03
4.900000000000000000e+01 1.867021083831787109e+00 1.848254948854446411e-01 1.876612752676010132e-02 1.342361122369766235e-01 5.058938264846801758e-02 3.367547644302248955e-03 1.421539299190044403e-02 1.183188520371913910e-03 9.808642384271110126e-01 9.764060629646192577e-03
5.000000000000000000e+01 1.856773138046264648e+00 1.838444471359252930e-01 1.832872442901134491e-02 1.336333304643630981e-01 5.021111294627189636e-02 3.097065491601824760e-03 1.405719853937625885e-02 1.174460863694548607e-03 9.805509923238048264e-01 9.758461227897865034e-03
5.100000000000000000e+01 1.849334836006164551e+00 1.831330657005310059e-01 1.800413616001605988e-02 1.333193331956863403e-01 4.981372877955436707e-02 2.857175422832369804e-03 1.398164872080087662e-02 1.165311201475560665e-03 9.802325787373128430e-01 9.752706920556318548e-03
5.200000000000000000e+01 1.844232916831970215e+00 1.826429069042205811e-01 1.780379377305507660e-02 1.331075727939605713e-01 4.953533783555030823e-02 2.663969527930021286e-03 1.397643331438302994e-02 1.163391629233956337e-03 9.799077579661158444e-01 9.746793337857426187e-03
5.300000000000000000e+01 1.840076923370361328e+00 1.822358667850494385e-01 1.771828532218933105e-02 1.328190267086029053e-01 4.941683635115623474e-02 2.524931216612458229e-03 1.401674747467041016e-02 1.176606165245175362e-03 9.795753066669184994e-01 9.740720773703897412e-03
5.400000000000000000e+01 1.835267901420593262e+00 1.817543804645538330e-01 1.772421412169933319e-02 1.323478221893310547e-01 4.940655082464218140e-02 2.441051648929715157e-03 1.407318934798240662e-02 1.209972659125924110e-03 9.792341911949513644e-01 9.734484888009911976e-03
5.500000000000000000e+01 1.829004645347595215e+00 1.811213195323944092e-01 1.779139600694179535e-02 1.316826641559600830e-01 4.943865165114402771e-02 2.409331733360886574e-03 1.411886699497699738e-02 1.263197162188589573e-03 9.788837278219024718e-01 9.728090638067614371e-03
5.600000000000000000e+01 1.821525931358337402e+00 1.803638786077499390e-01 1.788710430264472961e-02 1.308916062116622925e-01 4.947227239608764648e-02 2.424583071842789650e-03 1.413419749587774277e-02 1.328323502093553543e-03 9.785237170667518969e-01 9.721533705670686032e-03
5.700000000000000000e+01 1.813498616218566895e+00 1.795519143342971802e-01 1.797946169972419739e-02 1.300839185714721680e-01 4.946799948811531067e-02 2.480111783370375633e-03 1.410865783691406250e-02 1.390691963024437428e-03 9.781545758527685486e-01 9.714828322670496230e-03
5.800000000000000000e+01 1.805455446243286133e+00 1.787411868572235107e-01 1.804356835782527924e-02 1.293603777885437012e-01 4.938080534338951111e-02 2.567508723586797714e-03 1.403922028839588165e-02 1.436838414520025253e-03 9.777773782250657186e-01 9.707979431536747569e-03
5.900000000000000000e+01 1.797760248184204102e+00 1.779693067073822021e-01 1.806707493960857391e-02 1.287681758403778076e-01 4.920113831758499146e-02 2.676162403076887131e-03 1.392652839422225952e-02 1.464384025894105434e-03 9.773937484280211807e-01 9.701001219761681837e-03
6.000000000000000000e+01 1.790637373924255371e+00 1.772589981555938721e-01 1.804741472005844116e-02 1.282805353403091431e-01 4.897846654057502747e-02 2.793151885271072388e-03 1.377105899155139923e-02 1.483204425312578678e-03 9.770056158702223881e-01 9.693912462878172265e-03
6.100000000000000000e+01 1.783983111381530762e+00 1.766001433134078979e-01 1.798162423074245453e-02 1.278156489133834839e-01 4.878449440002441406e-02 2.904047491028904915e-03 1.357197761535644531e-02 1.505599124357104301e-03 9.766149433719432116e-01 9.686727267575185110e-03
6.200000000000000000e+01 1.777354955673217773e+00 1.759494543075561523e-01 1.786039210855960846e-02 1.272865384817123413e-01 4.866291955113410950e-02 2.994786482304334641e-03 1.332967355847358704e-02 1.535931718535721302e-03 9.762235415500122304e-01 9.679459702596556955e-03
6.300000000000000000e+01 1.770359039306640625e+00 1.752685010433197021e-01 1.767395809292793274e-02 1.266508251428604126e-01 4.861768335103988647e-02 3.054203465580940247e-03 1.305001229047775269e-02 1.569741871207952499e-03 9.758329891087395014e-01 9.672133021512509948e-03
6.400000000000000000e+01 1.762951731681823730e+00 1.745528280735015869e-01 1.742349565029144287e-02 1.259279102087020874e-01 4.862492159008979797e-02 3.076324705034494400e-03 1.274686679244041443e-02 1.600304967723786831e-03 9.754446024109029167e-01 9.664756583879975660e-03
6.500000000000000000e+01 1.755282282829284668e+00 1.738156080245971680e-01 1.712622493505477905e-02 1.251750737428665161e-01 4.864053800702095032e-02 3.061602590605616570e-03 1.244054548442363739e-02 1.624076277948915958e-03 9.750593887955397721e-01 9.657344326961901995e-03
6.600000000000000000e+01 1.747415900230407715e+00 1.730604916810989380e-01 1.681098714470863342e-02 1.244448944926261902e-01 4.861559718847274780e-02 3.016754752025008202e-03 1.215279661118984222e-02 1.641435548663139343e-03 9.746779909354009730e-01 9.649900943255039498e-03
6.700000000000000000e+01 1.739336371421813965e+00 1.722826808691024780e-01 1.650958321988582611e-02 1.237550005316734314e-01 4.852768406271934509e-02 2.953315153717994690e-03 1.190113276243209839e-02 1.655136118642985821e-03 9.743006748729355904e-01 9.642426513516830569e-03
6.800000000000000000e+01 1.731067299842834473e+00 1.714817881584167480e-01 1.624936610460281372e-02 1.230862513184547424e-01 4.839553311467170715e-02 2.885324181988835335e-03 1.169518008828163147e-02 1.668862416408956051e-03 9.739273579771369205e-01 9.634916524510168251e-03
6.900000000000000000e+01 1.722622990608215332e+00 1.706573665142059326e-01 1.604923233389854431e-02 1.224015131592750549e-01 4.825584590435028076e-02 2.826756797730922699e-03 1.153604406863451004e-02 1.686431583948433399e-03 9.735576912177145159e-01 9.627361886991701520e-03
7.000000000000000000e+01 1.713937520980834961e+00 1.698018312454223633e-01 1.591916009783744812e-02 1.216680258512496948e-01 4.813380539417266846e-02 2.789342543110251427e-03 1.141818240284919739e-02 1.711634336970746517e-03 9.731911629874937519e-01 9.619748954018783257e-03
7.100000000000000000e+01 1.704962372779846191e+00 1.689100861549377441e-01 1.586149446666240692e-02 1.208705157041549683e-01 4.803957790136337280e-02 2.781204413622617722e-03 1.133240293711423874e-02 1.747888047248125076e-03 9.728271827483901957e-01 9.612059539726113683e-03
7.200000000000000000e+01 1.695765614509582520e+00 1.679894328117370605e-01 1.587134227156639099e-02 1.200134083628654480e-01 4.797602072358131409e-02 2.806395525112748146e-03 1.126852445304393768e-02 1.796421594917774200e-03 9.724651844120187905e-01 9.604280098149500441e-03
7.300000000000000000e+01 1.686425685882568359e+00 1.670489758253097534e-01 1.593584008514881134e-02 1.191148459911346436e-01 4.793413355946540833e-02 2.865034155547618866e-03 1.121673826128244400e-02 1.854067202657461166e-03 9.721047258701431826e-01 9.596392554204408523e-03
7.400000000000000000e+01 1.676891922950744629e+00 1.660856604576110840e-01 1.603529788553714752e-02 1.181961223483085632e-01 4.788953438401222229e-02 2.953672548756003380e-03 1.116771250963211060e-02 1.913911779411137104e-03 9.717455991681996919e-01 9.588388040441828478e-03
7.500000000000000000e+01 1.667031526565551758e+00 1.650884151458740234e-01 1.614736765623092651e-02 1.172701567411422729e-01 4.781826585531234741e-02 3.065630793571472168e-03 1.111232396215200424e-02 1.969413366168737411e-03 9.713879042523184681e-01 9.580257724000765598e-03
7.600000000000000000e+01 1.656755089759826660e+00 1.640503704547882080e-01 1.625143364071846008e-02 1.163345351815223694e-01 4.771584272384643555e-02 3.191297873854637146e-03 1.104203891009092331e-02 2.018096158280968666e-03 9.710320502110143526e-01 9.571997372028085913e-03
7.700000000000000000e+01 1.646032810211181641e+00 1.629702299833297729e-01 1.633046567440032959e-02 1.153739243745803833e-01 4.759630560874938965e-02 3.318666713312268257e-03 1.095044612884521484e-02 2.061352832242846489e-03 9.706786860079514856e-01 9.563602772588605111e-03
7.800000000000000000e+01 1.634864330291748047e+00 1.618492603302001953e-01 1.637176238000392914e-02 1.143711656332015991e-01 4.747808724641799927e-02 3.434537677094340324e-03 1.083551812916994095e-02 2.101706573739647865e-03 9.703286006506729455e-01 9.555069735269842643e-03
7.900000000000000000e+01 1.623302936553955078e+00 1.606934070587158203e-01 1.636889390647411346e-02 1.133188605308532715e-01 4.737454280257225037e-02 3.526648040860891342e-03 1.070127170532941818e-02 2.140974625945091248e-03 9.699826253943536480e-01 9.546398643881209845e-03
8.000000000000000000e+01 1.611449241638183594e+00 1.595125049352645874e-01 1.632414571940898895e-02 1.122225672006607056e-01 4.728994145989418030e-02 3.586404491215944290e-03 1.055743265897035599e-02 2.180308802053332329e-03 9.696415199112703442e-01 9.537585340327279712e-03
8.100000000000000000e+01 1.599356055259704590e+00 1.583107113838195801e-01 1.624893024563789368e-02 1.110935807228088379e-01 4.721713811159133911e-02 3.611371619626879692e-03 1.041674055159091949e-02 2.220818540081381798e-03 9.693058785668615673e-01 9.528625689530948600e-03
8.200000000000000000e+01 1.586971402168273926e+00 1.570809781551361084e-01 1.616158150136470795e-02 1.099391356110572815e-01 4.714184999465942383e-02 3.606493119150400162e-03 1.029106322675943375e-02 2.264025155454874039e-03 9.689760549360609820e-01 9.519511040831176579e-03
8.300000000000000000e+01 1.574198007583618164e+00 1.558114439249038696e-01 1.608365215361118317e-02 1.087578609585762024e-01 4.705358669161796570e-02 3.583335783332586288e-03 1.018810831010341644e-02 2.312207827344536781e-03 9.686521297627541660e-01 9.510232785597091260e-03
8.400000000000000000e+01 1.560972690582275391e+00 1.544936895370483398e-01 1.603582128882408142e-02 1.075427532196044922e-01 4.695092886686325073e-02 3.557474352419376373e-03 1.010999549180269241e-02 2.368351444602012634e-03 9.683339186432058376e-01 9.500773298058231425e-03
8.500000000000000000e+01 1.547277450561523438e+00 1.531243324279785156e-01 1.603414118289947510e-02 1.062870994210243225e-01 4.683722928166389465e-02 3.544905921444296837e-03 1.005392149090766907e-02 2.435313304886221886e-03 9.680210445820887077e-01 9.491115034298447384e-03
8.600000000000000000e+01 1.533136010169982910e+00 1.517048478126525879e-01 1.608749479055404663e-02 1.049885749816894531e-01 4.671626910567283630e-02 3.558822907507419586e-03 1.001425180584192276e-02 2.514420542865991592e-03 9.677130121913481986e-01 9.481236014812407034e-03
8.700000000000000000e+01 1.518621206283569336e+00 1.502424478530883789e-01 1.619673892855644226e-02 1.036499217152595520e-01 4.659253358840942383e-02 3.607632825151085854e-03 9.984921663999557495e-03 2.604185370728373528e-03 9.674093087655598611e-01 9.471118884869119542e-03
8.800000000000000000e+01 1.503824830055236816e+00 1.487469375133514404e-01 1.635533943772315979e-02 1.022770777344703674e-01 4.646985977888107300e-02 3.694263519719243050e-03 9.961002506315708160e-03 2.700072713196277618e-03 9.671094907528008378e-01 9.460737361497868411e-03
8.900000000000000000e+01 1.488794445991516113e+00 1.472243368625640869e-01 1.655114442110061646e-02 1.008766740560531616e-01 4.634767025709152222e-02 3.816145705059170723e-03 9.938948787748813629e-03 2.796051092445850372e-03 9.668132520598029522e-01 9.450078819647203185e-03
9.000000000000000000e+01 1.473517060279846191e+00 1.456748247146606445e-01 1.676882430911064148e-02 9.945338219404220581e-02 4.622143507003784180e-02 3.965407144278287888e-03 9.916055016219615936e-03 2.887362847104668617e-03 9.665204814368868469e-01 9.439126217856081205e-03
9.100000000000000000e+01 1.457958698272705078e+00 1.440966725349426270e-01 1.699195243418216705e-02 9.800893068313598633e-02 4.608774185180664062e-02 4.129433073103427887e-03 9.890071116387844086e-03 2.972448011860251427e-03 9.662312513774140577e-01 9.427867120108505972e-03
9.200000000000000000e+01 1.442101001739501953e+00 1.424896419048309326e-01 1.720452308654785156e-02 9.654287993907928467e-02 4.594676941633224487e-02 4.292499274015426636e-03 9.859548881649971008e-03 3.052475396543741226e-03 9.659457818581396182e-01 9.416289183772805563e-03
9.300000000000000000e+01 1.425956368446350098e+00 1.408563256263732910e-01 1.739308796823024750e-02 9.505560994148254395e-02 4.580071568489074707e-02 4.438985604792833328e-03 9.824770502746105194e-03 3.129331395030021667e-03 9.656643825687860616e-01 9.404393616961045227e-03
9.400000000000000000e+01 1.409579753875732422e+00 1.392029225826263428e-01 1.755047403275966644e-02 9.355063736438751221e-02 4.565229266881942749e-02 4.557752516120672226e-03 9.788541123270988464e-03 3.204179694876074791e-03 9.653873592868207343e-01 9.392172702804270357e-03
9.500000000000000000e+01 1.393067598342895508e+00 1.375388205051422119e-01 1.767942309379577637e-02 9.203442931175231934e-02 4.550438374280929565e-02 4.646044224500656128e-03 9.755914099514484406e-03 3.277465468272566795e-03 9.651149419894730075e-01 9.379632221815278545e-03
9.600000000000000000e+01 1.376518487930297852e+00 1.358725428581237793e-01 1.779309287667274475e-02 9.051381051540374756e-02 4.535873234272003174e-02 4.710989538580179214e-03 9.732556529343128204e-03 3.349547274410724640e-03 9.648472094917328601e-01 9.366769030607131896e-03
9.700000000000000000e+01 1.359989643096923828e+00 1.342078447341918945e-01 1.791122555732727051e-02 8.899343013763427734e-02 4.521440714597702026e-02 4.767728969454765320e-03 9.722453542053699493e-03 3.421043045818805695e-03 9.645840429496677082e-01 9.353588963539350223e-03
9.800000000000000000e+01 1.343492150306701660e+00 1.325438320636749268e-01 1.805385202169418335e-02 8.747575432062149048e-02 4.506808146834373474e-02 4.834836814552545547e-03 9.726257994771003723e-03 3.492757678031921387e-03 9.643251225368294488e-01 9.340093408522641763e-03
9.900000000000000000e+01 1.327022671699523926e+00 1.308787167072296143e-01 1.823560521006584167e-02 8.596298843622207642e-02 4.491572827100753784e-02 4.929031245410442352e-03 9.741141460835933685e-03 3.565433435142040253e-03 9.640699492532087689e-01 9.326279338195766350e-03
1.000000000000000000e+02 1.310597181320190430e+00 1.292134523391723633e-01 1.846269704401493073e-02 8.445891737937927246e-02 4.475454241037368774e-02 5.060977768152952194e-03 9.762280620634555817e-03 3.639439586549997330e-03 9.638179025942488209e-01 9.312152664499570576e-03
1.010000000000000000e+02 1.294272661209106445e+00 1.275540143251419067e-01 1.873255148530006409e-02 8.296904712915420532e-02 4.458497092127799988e-02 5.232901312410831451e-03 9.785160422325134277e-03 3.714489517733454704e-03 9.635682873551987271e-01 9.297710437079945850e-03
1.020000000000000000e+02 1.278141260147094727e+00 1.259106397628784180e-01 1.903483085334300995e-02 8.149942010641098022e-02 4.441122710704803467e-02 5.437886342406272888e-03 9.807442314922809601e-03 3.789502196013927460e-03 9.633203624191464254e-01 9.282958617719166625e-03
1.030000000000000000e+02 1.262292027473449707e+00 1.242938861250877380e-01 1.935309916734695435e-02 8.005522191524505615e-02 4.423866420984268188e-02 5.660992115736007690e-03 9.829387068748474121e-03 3.862719284370541573e-03 9.630733515649918530e-01 9.267898751894652551e-03
1.040000000000000000e+02 1.246768712997436523e+00 1.227100715041160583e-01 1.966797001659870148e-02 7.864007353782653809e-02 4.406999796628952026e-02 5.883120000362396240e-03 9.852717630565166473e-03 3.932131454348564148e-03 9.628264435032853896e-01 9.252536827579097706e-03
1.050000000000000000e+02 1.231572389602661133e+00 1.211609840393066406e-01 1.996260136365890503e-02 7.725623995065689087e-02 4.390474408864974976e-02 6.087678950279951096e-03 9.878864511847496033e-03 3.996056970208883286e-03 9.625787883322203253e-01 9.236883237623590495e-03
