# epoch loss_total loss_data loss_phys loss_u loss_v loss_cont loss_mom_x loss_mom_y lambda1 lambda2
3.100000000000000000e+01 2.085851192474365234e+00 2.069200128316879272e-01 1.665116287767887115e-02 1.526804566383361816e-01 5.423955246806144714e-02 5.506584886461496353e-03 1.019299589097499847e-02 9.515825076960027218e-04 9.854167387645711429e-01 9.835246344731412432e-03
3.200000000000000000e+01 2.078609704971313477e+00 2.062226384878158569e-01 1.638349331915378571e-02 1.533460915088653564e-01 5.287654697895050049e-02 4.728168714791536331e-03 1.076513063162565231e-02 8.901929249987006187e-04 9.852400408538688481e-01 9.832704795654675228e-03
3.300000000000000000e+01 2.080993413925170898e+00 2.064372897148132324e-01 1.662037149071693420e-02 1.542205214500427246e-01 5.221676453948020935e-02 4.120304249227046967e-03 1.162967924028635025e-02 8.703888161107897758e-04 9.850658635686216913e-01 9.830154528575225925e-03
3.400000000000000000e+01 2.084246397018432617e+00 2.067058533430099487e-01 1.718794181942939758e-02 1.543623656034469604e-01 5.234349146485328674e-02 3.685979871079325676e-03 1.262858789414167404e-02 8.733738795854151249e-04 9.848909135632656353e-01 9.827558061387462948e-03
3.500000000000000000e+01 2.080858707427978516e+00 2.062948644161224365e-01 1.791005767881870270e-02 1.533524990081787109e-01 5.294236168265342712e-02 3.413770115002989769e-03 1.361091714352369308e-02 8.853711187839508057e-04 9.847121162709304709e-01 9.824873267180553316e-03
3.600000000000000000e+01 2.066820859909057617e+00 2.048176974058151245e-01 1.864382810890674591e-02 1.512806117534637451e-01 5.353708937764167786e-02 3.286062274128198624e-03 1.445505768060684204e-02 9.027083870023488998e-04 9.845268578446693120e-01 9.822067433983916809e-03
3.700000000000000000e+01 2.043356418609619141e+00 2.024057507514953613e-01 1.929909735918045044e-02 1.485814899206161499e-01 5.382426828145980835e-02 3.283835714682936668e-03 1.508306525647640228e-02 9.321962133981287479e-04 9.843331462167074219e-01 9.819117255298444313e-03
3.800000000000000000e+01 2.015823841094970703e+00 1.995990127325057983e-01 1.983378641307353973e-02 1.458279490470886230e-01 5.377106741070747375e-02 3.387562697753310204e-03 1.546766422688961029e-02 9.785591391846537590e-04 9.841297609729474649e-01 9.815999458490801480e-03
3.900000000000000000e+01 1.990249156951904297e+00 1.970014274120330811e-01 2.023479901254177094e-02 1.435432136058807373e-01 5.345820635557174683e-02 3.575382754206657410e-03 1.562965847551822662e-02 1.029756967909634113e-03 9.839163874055789627e-01 9.812700166616542333e-03
4.000000000000000000e+01 1.970423340797424316e+00 1.949918568134307861e-01 2.050479315221309662e-02 1.420560330152511597e-01 5.293583124876022339e-02 3.820543875917792320e-03 1.562384050339460373e-02 1.060410286299884319e-03 9.836936495056302077e-01 9.809210208572123613e-03
4.100000000000000000e+01 1.957411766052246094e+00 1.936751157045364380e-01 2.066069468855857849e-02 1.414149999618530273e-01 5.226011574268341064e-02 4.090195987373590469e-03 1.551584899425506592e-02 1.054650754667818546e-03 9.834628854026534750e-01 9.805525112963526385e-03
4.200000000000000000e+01 1.950441718101501465e+00 1.929712891578674316e-01 2.072882279753684998e-02 1.413862109184265137e-01 5.158508196473121643e-02 4.346807952970266342e-03 1.535839401185512543e-02 1.023620716296136379e-03 9.832256904237097750e-01 9.801645100674266989e-03
4.300000000000000000e+01 1.947425007820129395e+00 1.926699280738830566e-01 2.072574384510517120e-02 1.415502429008483887e-01 5.111968517303466797e-02 4.552238620817661285e-03 1.517757307738065720e-02 9.959317976608872414e-04 9.829834278117832724e-01 9.797579747906865616e-03
4.400000000000000000e+01 1.945192694664001465e+00 1.924553066492080688e-01 2.063964866101741791e-02 1.414760798215866089e-01 5.097922310233116150e-02 4.673550371080636978e-03 1.497496757656335831e-02 9.911307133734226227e-04 9.827369726542676265e-01 9.793333956405244484e-03
4.500000000000000000e+01 1.940584301948547363e+00 1.920147240161895752e-01 2.043715864419937134e-02 1.409011632204055786e-01 5.111356452107429504e-02 4.689170978963375092e-03 1.474242657423019409e-02 1.005560276098549366e-03 9.824867838107692597e-01 9.788912629958195291e-03
4.600000000000000000e+01 1.932146549224853516e+00 1.912050843238830566e-01 2.009571716189384460e-02 1.398289352655410767e-01 5.137615278363227844e-02 4.593456629663705826e-03 1.447948440909385681e-02 1.022777403704822063e-03 9.822331276200155781e-01 9.784330004589140636e-03
4.700000000000000000e+01 1.920746207237243652e+00 1.901113986968994141e-01 1.963226310908794403e-02 1.384924352169036865e-01 5.161896720528602600e-02 4.397779703140258789e-03 1.420306134968996048e-02 1.031422638334333897e-03 9.819762116568797605e-01 9.779595635278560961e-03
4.800000000000000000e+01 1.908444046974182129e+00 1.889341175556182861e-01 1.910295151174068451e-02 1.372113227844238281e-01 5.172278732061386108e-02 4.127596504986286163e-03 1.394478883594274521e-02 1.030565588735044003e-03 9.817161244574195145e-01 9.774714405356434502e-03
4.900000000000000000e+01 1.896973013877868652e+00 1.878393441438674927e-01 1.857965812087059021e-02 1.362291276454925537e-01 5.161022022366523743e-02 3.816512413322925568e-03 1.373938564211130142e-02 1.023759483359754086e-03 9.814526894236348387e-01 9.769686537049404595e-03
5.000000000000000000e+01 1.887230038642883301e+00 1.869104355573654175e-01 1.812559552490711212e-02 1.356179863214492798e-01 5.129244923591613770e-02 3.499266225844621658e-03 1.361185405403375626e-02 1.014474662952125072e-03 9.811853628352240619e-01 9.764512259182315732e-03
5.100000000000000000e+01 1.879511475563049316e+00 1.861729174852371216e-01 1.778237149119377136e-02 1.352852135896682739e-01 5.088770389556884766e-02 3.205689135938882828e-03 1.356992591172456741e-02 1.006756094284355640e-03 9.809132562889640861e-01 9.759187153616675700e-03
5.200000000000000000e+01 1.873545169830322266e+00 1.855978369712829590e-01 1.756678149104118347e-02 1.350522786378860474e-01 5.054555833339691162e-02 2.957139862701296806e-03 1.360369380563497543e-02 1.005947939120233059e-03 9.806352559375518529e-01 9.753706819216593008e-03
5.300000000000000000e+01 1.868376135826110840e+00 1.850902736186981201e-01 1.747335121035575867e-02 1.347481012344360352e-01 5.034217610955238342e-02 2.765776822343468666e-03 1.369029190391302109e-02 1.017282367683947086e-03 9.803501872098343561e-01 9.748062224318912450e-03
5.400000000000000000e+01 1.862818121910095215e+00 1.845336854457855225e-01 1.748118735849857330e-02 1.342718452215194702e-01 5.026184394955635071e-02 2.636000281199812889e-03 1.380053721368312836e-02 1.044649397954344749e-03 9.800569573658661771e-01 9.742253657717336521e-03
5.500000000000000000e+01 1.856284737586975098e+00 1.838723123073577881e-01 1.756160706281661987e-02 1.336119174957275391e-01 5.026038736104965210e-02 2.566824201494455338e-03 1.390529330819845200e-02 1.089489320293068886e-03 9.797546813852935355e-01 9.736272131240579844e-03
5.600000000000000000e+01 1.849032163619995117e+00 1.831349879503250122e-01 1.768231764435768127e-02 1.328306198120117188e-01 5.030437186360359192e-02 2.553950063884258270e-03 1.398041564971208572e-02 1.147950999438762665e-03 9.794428222111285498e-01 9.730122607464817067e-03
5.700000000000000000e+01 1.841586589813232422e+00 1.823776960372924805e-01 1.780968904495239258e-02 1.320284605026245117e-01 5.034923180937767029e-02 2.590876538306474686e-03 1.400959212332963943e-02 1.209220034070312977e-03 9.791213434608374566e-01 9.723810046092960443e-03
5.800000000000000000e+01 1.834200739860534668e+00 1.816286593675613403e-01 1.791419088840484619e-02 1.312991529703140259e-01 5.032950267195701599e-02 2.669067122042179108e-03 1.398466434329748154e-02 1.260460005141794682e-03 9.787908326079655108e-01 9.717344036727514414e-03
5.900000000000000000e+01 1.826911926269531250e+00 1.808934509754180908e-01 1.797745935618877411e-02 1.306889504194259644e-01 5.020449683070182800e-02 2.777612768113613129e-03 1.390353497117757797e-02 1.296311733312904835e-03 9.784524762119213293e-01 9.710729521430315134e-03
6.000000000000000000e+01 1.819752693176269531e+00 1.801759749650955200e-01 1.799301430583000183e-02 1.301767379045486450e-01 4.999924078583717346e-02 2.903040498495101929e-03 1.376718096435070038e-02 1.322792842984199524e-03 9.781078875513936621e-01 9.703985318248188260e-03
6.100000000000000000e+01 1.812667250633239746e+00 1.794709265232086182e-01 1.795810088515281677e-02 1.296888440847396851e-01 4.978208243846893311e-02 3.029798390343785286e-03 1.357787940651178360e-02 1.350423437543213367e-03 9.777588471586138308e-01 9.697130199496485289e-03
6.200000000000000000e+01 1.805421590805053711e+00 1.787555515766143799e-01 1.786609739065170288e-02 1.291432380676269531e-01 4.961230978369712830e-02 3.141800174489617348e-03 1.334007736295461655e-02 1.384218223392963409e-03 9.774070930606392205e-01 9.690178268809869142e-03
6.300000000000000000e+01 1.797840356826782227e+00 1.780131459236145020e-01 1.770890876650810242e-02 1.284965574741363525e-01 4.951658472418785095e-02 3.224852262064814568e-03 1.306298561394214630e-02 1.421071356162428856e-03 9.770542006731475215e-01 9.683143593235774699e-03
6.400000000000000000e+01 1.790039658546447754e+00 1.772553026676177979e-01 1.748665794730186462e-02 1.277631968259811401e-01 4.949210584163665771e-02 3.269263543188571930e-03 1.276234071701765060e-02 1.455053454264998436e-03 9.767015302982027247e-01 9.676044815837029842e-03
6.500000000000000000e+01 1.782252550125122070e+00 1.765038669109344482e-01 1.721381768584251404e-02 1.269959211349487305e-01 4.950795322656631470e-02 3.271732944995164871e-03 1.245911419391632080e-02 1.482970197685062885e-03 9.763501911290413116e-01 9.668891306087260343e-03
6.600000000000000000e+01 1.774507999420166016e+00 1.757591366767883301e-01 1.691663451492786407e-02 1.262459754943847656e-01 4.951315373182296753e-02 3.235950367525219917e-03 1.217525359243154526e-02 1.505431137047708035e-03 9.760009962588624965e-01 9.661692407208139974e-03
6.700000000000000000e+01 1.766625046730041504e+00 1.749999672174453735e-01 1.662536524236202240e-02 1.255327165126800537e-01 4.946725443005561829e-02 3.171761054545640945e-03 1.192858256399631500e-02 1.525021973066031933e-03 9.756544323300997412e-01 9.654452832085694616e-03
6.800000000000000000e+01 1.758431315422058105e+00 1.742064505815505981e-01 1.636686921119689941e-02 1.248396784067153931e-01 4.936676844954490662e-02 3.093114821240305901e-03 1.172928139567375183e-02 1.544472877867519855e-03 9.753106710276203684e-01 9.647168080085552141e-03
6.900000000000000000e+01 1.749838829040527344e+00 1.733678281307220459e-01 1.616048812866210938e-02 1.241317093372344971e-01 4.923611506819725037e-02 3.015366848558187485e-03 1.157909724861383438e-02 1.566023798659443855e-03 9.749696186742530246e-01 9.639824471797528091e-03
7.000000000000000000e+01 1.740794301033020020e+00 1.724776625633239746e-01 1.601768843829631805e-02 1.233767196536064148e-01 4.910093545913696289e-02 2.952658338472247124e-03 1.147291343659162521e-02 1.592117012478411198e-03 9.746309874960055186e-01 9.632417556938544650e-03
7.100000000000000000e+01 1.731327772140502930e+00 1.715383976697921753e-01 1.594378240406513214e-02 1.225590333342552185e-01 4.897936806082725525e-02 2.916020108386874199e-03 1.140149682760238647e-02 1.626264420337975025e-03 9.742943558419122629e-01 9.624929131953981545e-03
7.200000000000000000e+01 1.721618175506591797e+00 1.705679744482040405e-01 1.593844220042228699e-02 1.216816380620002747e-01 4.888634011149406433e-02 2.912435447797179222e-03 1.135411206632852554e-02 1.671894104219973087e-03 9.739592409737831691e-01 9.617341052207057858e-03
7.300000000000000000e+01 1.711867451667785645e+00 1.695873439311981201e-01 1.599390618503093719e-02 1.207608208060264587e-01 4.882651567459106445e-02 2.944686915725469589e-03 1.132002286612987518e-02 1.729196403175592422e-03 9.736251771455367576e-01 9.609639815927797230e-03
7.400000000000000000e+01 1.702093839645385742e+00 1.685999929904937744e-01 1.609397493302822113e-02 1.198164448142051697e-01 4.878355190157890320e-02 3.011595923453569412e-03 1.128887757658958435e-02 1.793502131476998329e-03 9.732918370330544411e-01 9.601816547596477708e-03
7.500000000000000000e+01 1.692126750946044922e+00 1.675910055637359619e-01 1.621675491333007812e-02 1.188616752624511719e-01 4.872932285070419312e-02 3.108324017375707626e-03 1.125061698257923126e-02 1.857813214883208275e-03 9.729591366066138169e-01 9.593857831244004958e-03
7.600000000000000000e+01 1.681763172149658203e+00 1.665423512458801270e-01 1.633964292705059052e-02 1.178959831595420837e-01 4.864636808633804321e-02 3.226597793400287628e-03 1.119587942957878113e-02 1.917164889164268970e-03 9.726272854406635693e-01 9.585754872638897056e-03
7.700000000000000000e+01 1.670873403549194336e+00 1.654430329799652100e-01 1.644296571612358093e-02 1.169062703847885132e-01 4.853676259517669678e-02 3.355051623657345772e-03 1.111743133515119553e-02 1.970483688637614250e-03 9.722967753475225683e-01 9.577503481597882465e-03
7.800000000000000000e+01 1.659409403800964355e+00 1.642897874116897583e-01 1.651155203580856323e-02 1.158759742975234985e-01 4.841380938887596130e-02 3.480106359347701073e-03 1.101229432970285416e-02 2.019151346758008003e-03 9.719683038633536443e-01 9.569094927520199745e-03
7.900000000000000000e+01 1.647427916526794434e+00 1.630891561508178711e-01 1.653631031513214111e-02 1.147964969277381897e-01 4.829266294836997986e-02 3.587796818464994431e-03 1.088352035731077194e-02 2.064993139356374741e-03 9.716426834188536255e-01 9.560534195759352177e-03
8.000000000000000000e+01 1.635086297988891602e+00 1.618569940328598022e-01 1.651637256145477295e-02 1.136717945337295532e-01 4.818519949913024902e-02 3.666474716737866402e-03 1.074028480798006058e-02 2.109613036736845970e-03 9.713207434662125550e-01 9.551812598749339842e-03
8.100000000000000000e+01 1.622532606124877930e+00 1.606072634458541870e-01 1.645994745194911957e-02 1.125130280852317810e-01 4.809423163533210754e-02 3.709696466103196144e-03 1.059564109891653061e-02 2.154610352590680122e-03 9.710032291932580994e-01 9.542930590846231131e-03
8.200000000000000000e+01 1.609788060188293457e+00 1.593405306339263916e-01 1.638285070657730103e-02 1.113289147615432739e-01 4.801161587238311768e-02 3.718255320563912392e-03 1.046271994709968567e-02 2.201875904574990273e-03 9.706907257540281497e-01 9.533884088362698517e-03
8.300000000000000000e+01 1.596759676933288574e+00 1.580454409122467041e-01 1.630537025630474091e-02 1.101199313998222351e-01 4.792551696300506592e-02 3.700453322380781174e-03 1.035104319453239441e-02 2.253872808068990707e-03 9.703835898728014886e-01 9.524659949774624823e-03
8.400000000000000000e+01 1.583335161209106445e+00 1.567086726427078247e-01 1.624850928783416748e-02 1.088799238204956055e-01 4.782874882221221924e-02 3.670294070616364479e-03 1.026451028883457184e-02 2.313705161213874817e-03 9.700819430019189671e-01 9.515249632985178091e-03
8.500000000000000000e+01 1.569442749023437500e+00 1.553212404251098633e-01 1.623029820621013641e-02 1.076020970940589905e-01 4.771914705634117126e-02 3.644212149083614349e-03 1.020150072872638702e-02 2.384585328400135040e-03 9.697856861513608484e-01 9.505635577062829938e-03
8.600000000000000000e+01 1.555067896842956543e+00 1.538804918527603149e-01 1.626297831535339355e-02 1.062837019562721252e-01 4.759678989648818970e-02 3.637541318312287331e-03 1.015669014304876328e-02 2.468746621161699295e-03 9.694945544009158089e-01 9.495795778799328429e-03
8.700000000000000000e+01 1.540271282196044922e+00 1.523919701576232910e-01 1.635164022445678711e-02 1.049272865056991577e-01 4.746468737721443176e-02 3.661863273009657860e-03 1.012356579303741455e-02 2.566211624071002007e-03 9.692081839357772344e-01 9.485712867001540316e-03
8.800000000000000000e+01 1.525173425674438477e+00 1.508679389953613281e-01 1.649403944611549377e-02 1.035391911864280701e-01 4.732874408364295959e-02 3.723645582795143127e-03 1.009638048708438873e-02 2.674012444913387299e-03 9.689261879775770137e-01 9.475369565156563020e-03
8.900000000000000000e+01 1.509880185127258301e+00 1.493198722600936890e-01 1.668137870728969574e-02 1.021267101168632507e-01 4.719316214323043823e-02 3.823839360848069191e-03 1.007086411118507385e-02 2.786676166579127312e-03 9.686482289708859827e-01 9.464739669837116121e-03
9.000000000000000000e+01 1.494426131248474121e+00 1.477526128292083740e-01 1.689995080232620239e-02 1.006955131888389587e-01 4.705709218978881836e-02 3.957834094762802124e-03 1.004384364932775497e-02 2.898273756727576256e-03 9.683740762172404759e-01 9.453810647448771670e-03
9.100000000000000000e+01 1.478787183761596680e+00 1.461654007434844971e-01 1.713321916759014130e-02 9.924817085266113281e-02 4.691723734140396118e-02 4.115686286240816116e-03 1.001270301640033722e-02 3.004830330610275269e-03 9.681036507938504121e-01 9.442565551855837055e-03
9.200000000000000000e+01 1.462927937507629395e+00 1.445564180612564087e-01 1.736378669738769531e-02 9.778475016355514526e-02 4.677167162299156189e-02 4.283132962882518768e-03 9.975448250770568848e-03 3.105206182226538658e-03 9.678370181251091386e-01 9.430992050252683112e-03
9.300000000000000000e+01 1.446830630302429199e+00 1.429255008697509766e-01 1.757558062672615051e-02 9.630518406629562378e-02 4.662032052874565125e-02 4.444098565727472305e-03 9.931471198797225952e-03 3.200011793524026871e-03 9.675743589477987516e-01 9.419082400726006693e-03
9.400000000000000000e+01 1.430518746376037598e+00 1.412761509418487549e-01 1.775730401277542114e-02 9.481209516525268555e-02 4.646406322717666626e-02 4.584697075188159943e-03 9.882564656436443329e-03 3.290043212473392487e-03 9.673159078995309246e-01 9.406828942057288839e-03
9.500000000000000000e+01 1.414072394371032715e+00 1.396165788173675537e-01 1.790650375187397003e-02 9.331150352954864502e-02 4.630507528781890869e-02 4.697623662650585175e-03 9.833196178078651428e-03 3.375683445483446121e-03 9.670618886088606647e-01 9.394237535273467637e-03
9.600000000000000000e+01 1.397603631019592285e+00 1.379571855068206787e-01 1.803165860474109650e-02 9.181080013513565063e-02 4.614638909697532654e-02 4.784943535923957825e-03 9.789486415684223175e-03 3.457227954640984535e-03 9.668124452882932429e-01 9.381305107362562790e-03
9.700000000000000000e+01 1.381205558776855469e+00 1.363055408000946045e-01 1.815008372068405151e-02 9.031575173139572144e-02 4.598978534340858459e-02 4.857752472162246704e-03 9.757037274539470673e-03 3.535294439643621445e-03 9.665675744309615292e-01 9.368037580781250415e-03
9.800000000000000000e+01 1.364918351173400879e+00 1.346636116504669189e-01 1.828229799866676331e-02 8.882934600114822388e-02 4.583425819873809814e-02 4.932654555886983871e-03 9.738773107528686523e-03 3.610870568081736565e-03 9.663271070017975806e-01 9.354440888840744386e-03
9.900000000000000000e+01 1.348741650581359863e+00 1.330296099185943604e-01 1.844564639031887054e-02 8.735311031341552734e-02 4.567650333046913147e-02 5.026603117585182190e-03 9.733940474689006805e-03 3.685102332383394241e-03 9.660906942438450828e-01 9.340520973854194928e-03
1.000000000000000000e+02 1.332670331001281738e+00 1.314020454883575439e-01 1.864990592002868652e-02 8.588945120573043823e-02 4.551258683204650879e-02 5.152149125933647156e-03 9.738786146044731140e-03 3.758970182389020920e-03 9.658578330740499318e-01 9.326279338195766350e-03
1.010000000000000000e+02 1.316725015640258789e+00 1.297829151153564453e-01 1.889581792056560516e-02 8.444266766309738159e-02 4.534025117754936218e-02 5.314414855092763901e-03 9.748475626111030579e-03 3.832927672192454338e-03 9.656278914339764263e-01 9.311717517386368728e-03
1.020000000000000000e+02 1.300965070724487305e+00 1.281789243221282959e-01 1.917580887675285339e-02 8.301807940006256104e-02 4.516084864735603333e-02 5.509928334504365921e-03 9.759269654750823975e-03 3.906610421836376190e-03 9.654001443892019640e-01 9.296841512896210011e-03
1.030000000000000000e+02 1.285472154617309570e+00 1.265996396541595459e-01 1.947566866874694824e-02 8.162071555852890015e-02 4.497893154621124268e-02 5.727190524339675903e-03 9.769748896360397339e-03 3.978729713708162308e-03 9.651737814129593973e-01 9.281657329810700033e-03
1.040000000000000000e+02 1.270309567451477051e+00 1.250532418489456177e-01 1.977716013789176941e-02 8.025425672531127930e-02 4.479898884892463684e-02 5.949375219643115997e-03 9.780524298548698425e-03 4.047258757054805756e-03 9.649479100680109500e-01 9.266175393526761284e-03
1.050000000000000000e+02 1.255499005317687988e+00 1.235436648130416870e-01 2.006232552230358124e-02 7.892081886529922485e-02 4.462284222245216370e-02 6.159576121717691422e-03 9.792825207114219666e-03 4.109925124794244766e-03 9.647215776585454927e-01 9.250401688542429779e-03
